5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,Safe,Clearance Time in Seconds,Time
05/02/2016 7:30,83,1,100,1,26,7:30
05/02/2016 7:35,86,1,100,1,59,7:35
05/02/2016 7:40,77,1,100,1,34,7:40
05/02/2016 7:45,70,1,100,1,34,7:45
05/02/2016 7:50,85,1,100,1,56,7:50
05/02/2016 7:55,70,1,100,1,55,7:55
05/02/2016 8:00,79,1,100,1,46,8:00
05/02/2016 8:05,82,1,100,1,30,8:05
05/02/2016 8:10,80,1,100,1,45,8:10
05/02/2016 8:15,82,1,100,1,26,8:15
05/02/2016 8:20,85,1,100,1,16,8:20
05/02/2016 8:25,77,1,100,1,20,8:25
05/02/2016 8:30,72,1,100,1,55,8:30
05/02/2016 8:35,67,1,100,1,2,8:35
05/02/2016 8:40,66,1,100,1,13,8:40
05/02/2016 8:45,85,1,100,1,52,8:45
05/02/2016 8:50,72,1,100,1,19,8:50
05/02/2016 8:55,76,1,100,1,23,8:55
05/02/2016 9:00,89,1,100,1,46,9:00
05/02/2016 9:05,88,1,100,1,47,9:05
05/02/2016 9:10,90,1,100,1,50,9:10
05/02/2016 9:15,105,1,100,0,1429,9:15
05/02/2016 9:20,105,1,100,0,1432,9:20
05/02/2016 9:25,106,1,100,0,1657,9:25
05/02/2016 9:30,123,1,100,0,1507,9:30
05/02/2016 9:35,104,1,100,0,1643,9:35
05/02/2016 9:40,114,1,100,0,753,9:40
05/02/2016 9:45,99,1,100,1,34,9:45
05/02/2016 9:50,90,1,100,1,21,9:50
05/02/2016 9:55,98,1,100,1,28,9:55
05/02/2016 10:00,97,1,100,1,8,10:00
05/02/2016 10:05,111,1,100,0,897,10:05
05/02/2016 10:10,122,1,100,0,553,10:10
05/02/2016 10:15,121,1,100,0,369,10:15
05/02/2016 10:20,113,1,100,0,1686,10:20
05/02/2016 10:25,109,1,100,0,1137,10:25
05/02/2016 10:30,99,1,100,1,18,10:30
05/02/2016 10:35,110,1,100,0,1631,10:35
05/02/2016 10:40,110,1,100,0,730,10:40
05/02/2016 10:45,109,1,100,0,1496,10:45
05/02/2016 10:50,112,1,100,0,552,10:50
05/02/2016 10:55,99,1,100,1,54,10:55
05/02/2016 11:00,91,1,100,1,50,11:00
05/02/2016 11:05,102,1,100,0,227,11:05
05/02/2016 11:10,113,1,100,0,1179,11:10
05/02/2016 11:15,99,1,100,1,27,11:15
05/02/2016 11:20,107,1,100,0,1132,11:20
05/02/2016 11:25,110,1,100,0,379,11:25
05/02/2016 11:30,82,1,100,1,49,11:30
05/02/2016 11:35,94,1,100,1,52,11:35
05/02/2016 11:40,115,1,100,0,274,11:40
05/02/2016 11:45,96,1,100,1,2,11:45
05/02/2016 11:50,124,1,100,0,194,11:50
05/02/2016 11:55,111,1,100,0,317,11:55
05/02/2016 12:00,100,1,100,1,24,12:00
05/02/2016 12:05,108,1,100,0,756,12:05
05/02/2016 12:10,99,1,100,1,40,12:10
05/02/2016 12:15,101,1,100,0,980,12:15
05/02/2016 12:20,104,1,100,0,768,12:20
05/02/2016 12:25,104,1,100,0,1589,12:25
05/02/2016 12:30,113,1,100,0,518,12:30
05/02/2016 12:35,97,1,100,1,33,12:35
05/02/2016 12:40,87,1,100,1,40,12:40
05/02/2016 12:45,103,1,100,0,1446,12:45
05/02/2016 12:50,101,1,100,0,755,12:50
05/02/2016 12:55,83,1,100,1,1,12:55
05/02/2016 13:00,91,1,100,1,53,13:00
05/02/2016 13:05,88,1,100,1,32,13:05
05/02/2016 13:10,90,1,100,1,20,13:10
05/02/2016 13:15,101,1,100,0,1260,13:15
05/02/2016 13:20,103,1,100,0,1518,13:20
05/02/2016 13:25,114,1,100,0,1767,13:25
05/02/2016 13:30,95,1,100,1,35,13:30
05/02/2016 13:35,90,1,100,1,39,13:35
05/02/2016 13:40,110,1,100,0,1707,13:40
05/02/2016 13:45,96,1,100,1,39,13:45
05/02/2016 13:50,105,1,100,0,333,13:50
05/02/2016 13:55,104,1,100,0,1691,13:55
05/02/2016 14:00,91,1,100,1,19,14:00
05/02/2016 14:05,76,1,100,1,46,14:05
05/02/2016 14:10,103,1,100,0,936,14:10
05/02/2016 14:15,84,1,100,1,50,14:15
05/02/2016 14:20,102,1,100,0,1436,14:20
05/02/2016 14:25,108,1,100,0,1819,14:25
05/02/2016 14:30,85,1,100,1,41,14:30
05/02/2016 14:35,109,1,100,0,461,14:35
05/02/2016 14:40,130,1,100,0,1835,14:40
05/02/2016 14:45,115,1,100,0,1039,14:45
05/02/2016 14:50,110,1,100,0,867,14:50
05/02/2016 14:55,112,1,100,0,688,14:55
05/02/2016 15:00,112,1,100,0,430,15:00
05/02/2016 15:05,101,1,100,0,535,15:05
05/02/2016 15:10,91,1,100,1,31,15:10
05/02/2016 15:15,101,1,100,0,677,15:15
05/02/2016 15:20,107,1,100,0,860,15:20
05/02/2016 15:25,119,1,100,0,1824,15:25
05/02/2016 15:30,101,1,100,0,1466,15:30
05/02/2016 15:35,88,1,100,1,43,15:35
05/02/2016 15:40,93,1,100,1,21,15:40
05/02/2016 15:45,111,1,100,0,1380,15:45
05/02/2016 15:50,93,1,100,1,8,15:50
05/02/2016 15:55,95,1,100,1,31,15:55
05/02/2016 16:00,90,1,100,1,27,16:00
05/02/2016 16:05,86,1,100,1,11,16:05
05/02/2016 16:10,89,1,100,1,40,16:10
05/02/2016 16:15,103,1,100,0,656,16:15
05/02/2016 16:20,116,1,100,0,242,16:20
05/02/2016 16:25,81,1,100,1,7,16:25
05/02/2016 16:30,86,1,100,1,19,16:30
05/02/2016 16:35,96,1,100,1,42,16:35
05/02/2016 16:40,94,1,100,1,32,16:40
05/02/2016 16:45,98,1,100,1,34,16:45
05/02/2016 16:50,88,1,100,1,40,16:50
05/02/2016 16:55,78,1,100,1,47,16:55
05/02/2016 17:00,89,1,100,1,12,17:00
05/02/2016 17:05,88,1,100,1,30,17:05
05/02/2016 17:10,101,1,100,0,563,17:10
05/02/2016 17:15,102,1,100,0,575,17:15
05/02/2016 17:20,104,1,100,0,530,17:20
05/02/2016 17:25,89,1,100,1,26,17:25
05/02/2016 17:30,89,1,100,1,32,17:30
05/02/2016 17:35,90,1,100,1,48,17:35
05/02/2016 17:40,90,1,100,1,5,17:40
05/02/2016 17:45,88,1,100,1,11,17:45
05/02/2016 17:50,80,1,100,1,17,17:50
05/02/2016 17:55,76,1,100,1,19,17:55
05/02/2016 18:00,73,1,100,1,0,18:00
05/02/2016 18:05,81,1,100,1,52,18:05
05/02/2016 18:10,77,1,100,1,24,18:10
05/02/2016 18:15,67,1,100,1,27,18:15
05/02/2016 18:20,93,1,100,1,31,18:20
05/02/2016 18:25,85,1,100,1,41,18:25
05/02/2016 18:30,82,1,100,1,23,18:30
05/02/2016 18:35,85,1,100,1,29,18:35
05/02/2016 18:40,96,1,100,1,40,18:40
05/02/2016 18:45,88,1,100,1,44,18:45
05/02/2016 18:50,83,1,100,1,53,18:50
05/02/2016 18:55,106,1,100,0,903,18:55
05/02/2016 19:00,92,1,100,1,23,19:00
05/02/2016 19:05,83,1,100,1,12,19:05
05/02/2016 19:10,85,1,100,1,42,19:10
05/02/2016 19:15,98,1,100,1,58,19:15
05/02/2016 19:20,88,1,100,1,49,19:20
05/02/2016 19:25,84,1,100,1,33,19:25
05/02/2016 19:30,97,1,100,1,43,19:30
05/02/2016 19:35,93,1,100,1,9,19:35
05/02/2016 19:40,97,1,100,1,37,19:40
05/02/2016 19:45,91,1,100,1,18,19:45
05/02/2016 19:50,90,1,100,1,59,19:50
05/02/2016 19:55,95,1,100,1,6,19:55
05/02/2016 20:00,78,1,100,1,38,20:00
05/02/2016 20:05,60,1,100,1,14,20:05
05/02/2016 20:10,59,1,100,1,58,20:10
05/02/2016 20:15,67,1,100,1,6,20:15
05/02/2016 20:20,60,1,100,1,59,20:20
05/02/2016 20:25,66,1,100,1,15,20:25
05/02/2016 20:30,73,1,100,1,46,20:30
05/02/2016 20:35,78,1,100,1,36,20:35
05/02/2016 20:40,70,1,100,1,45,20:40
05/02/2016 20:45,67,1,100,1,42,20:45
05/02/2016 20:50,45,1,100,1,24,20:50
05/02/2016 20:55,59,1,100,1,44,20:55
05/02/2016 21:00,56,1,100,1,50,21:00
05/02/2016 21:05,59,1,100,1,46,21:05
05/02/2016 21:10,52,1,100,1,28,21:10
05/02/2016 21:15,61,1,100,1,56,21:15
05/02/2016 21:20,52,1,100,1,33,21:20
05/02/2016 21:25,49,1,100,1,26,21:25
05/02/2016 21:30,58,1,100,1,11,21:30
05/02/2016 21:35,55,1,100,1,52,21:35
05/02/2016 21:40,62,1,100,1,50,21:40
05/02/2016 21:45,45,1,100,1,45,21:45
05/02/2016 21:50,49,1,100,1,16,21:50
05/02/2016 21:55,40,1,100,1,3,21:55
05/02/2016 22:00,40,1,100,1,49,22:00
05/02/2016 22:05,43,1,100,1,58,22:05
05/02/2016 22:10,46,1,100,1,53,22:10
05/02/2016 22:15,48,1,100,1,56,22:15
05/02/2016 22:20,42,1,100,1,14,22:20
05/02/2016 22:25,39,1,100,1,22,22:25
05/02/2016 22:30,33,1,100,1,0,22:30
05/02/2016 22:35,45,1,100,1,31,22:35
05/02/2016 22:40,31,1,100,1,5,22:40
05/02/2016 22:45,25,1,100,1,32,22:45
05/02/2016 22:50,40,1,100,1,33,22:50
05/02/2016 22:55,37,1,100,1,35,22:55
05/02/2016 23:00,40,1,100,1,0,23:00
05/02/2016 23:05,24,1,100,1,54,23:05
05/02/2016 23:10,29,1,100,1,25,23:10
05/02/2016 23:15,27,1,100,1,40,23:15
05/02/2016 23:20,27,1,100,1,28,23:20
05/02/2016 23:25,18,1,100,1,56,23:25
05/02/2016 23:30,22,1,100,1,54,23:30
05/02/2016 23:35,21,1,100,1,35,23:35
05/02/2016 23:40,24,1,100,1,9,23:40
05/02/2016 23:45,32,1,100,1,36,23:45
05/02/2016 23:50,22,1,100,1,45,23:50
05/02/2016 23:55,18,1,100,1,38,23:55
08/02/2016 0:00,15,1,100,1,0,0:00
08/02/2016 0:05,12,1,100,1,7,0:05
08/02/2016 0:10,8,1,100,1,48,0:10
08/02/2016 0:15,18,1,100,1,44,0:15
08/02/2016 0:20,11,1,100,1,43,0:20
08/02/2016 0:25,10,1,100,1,50,0:25
08/02/2016 0:30,7,1,100,1,22,0:30
08/02/2016 0:35,15,1,100,1,19,0:35
08/02/2016 0:40,7,1,100,1,2,0:40
08/02/2016 0:45,9,1,100,1,20,0:45
08/02/2016 0:50,10,1,100,1,24,0:50
08/02/2016 0:55,3,1,100,1,0,0:55
08/02/2016 1:00,6,1,100,1,2,1:00
08/02/2016 1:05,9,1,100,1,36,1:05
08/02/2016 1:10,9,1,100,1,9,1:10
08/02/2016 1:15,7,1,100,1,29,1:15
08/02/2016 1:20,5,1,100,1,39,1:20
08/02/2016 1:25,7,1,100,1,13,1:25
08/02/2016 1:30,10,1,100,1,53,1:30
08/02/2016 1:35,3,1,100,1,13,1:35
08/02/2016 1:40,8,1,100,1,26,1:40
08/02/2016 1:45,6,1,100,1,39,1:45
08/02/2016 1:50,6,1,100,1,27,1:50
08/02/2016 1:55,3,1,100,1,43,1:55
08/02/2016 2:00,8,1,100,1,37,2:00
08/02/2016 2:05,1,1,100,1,26,2:05
08/02/2016 2:10,4,1,100,1,49,2:10
08/02/2016 2:15,8,1,100,1,29,2:15
08/02/2016 2:20,9,1,100,1,1,2:20
08/02/2016 2:25,9,1,100,1,58,2:25
08/02/2016 2:30,9,1,100,1,3,2:30
08/02/2016 2:35,6,1,100,1,5,2:35
08/02/2016 2:40,8,1,100,1,12,2:40
08/02/2016 2:45,8,1,100,1,32,2:45
08/02/2016 2:50,6,1,100,1,21,2:50
08/02/2016 2:55,5,1,100,1,57,2:55
08/02/2016 3:00,4,1,100,1,19,3:00
08/02/2016 3:05,5,1,100,1,38,3:05
08/02/2016 3:10,14,1,100,1,43,3:10
08/02/2016 3:15,7,1,100,1,3,3:15
08/02/2016 3:20,4,1,100,1,11,3:20
08/02/2016 3:25,6,1,100,1,17,3:25
08/02/2016 3:30,9,1,100,1,27,3:30
08/02/2016 3:35,8,1,100,1,52,3:35
08/02/2016 3:40,8,1,100,1,56,3:40
08/02/2016 3:45,13,1,100,1,12,3:45
08/02/2016 3:50,12,1,100,1,56,3:50
08/02/2016 3:55,10,1,100,1,28,3:55
08/02/2016 4:00,9,1,100,1,2,4:00
08/02/2016 4:05,18,1,100,1,56,4:05
08/02/2016 4:10,19,1,100,1,53,4:10
08/02/2016 4:15,23,1,100,1,59,4:15
08/02/2016 4:20,13,1,100,1,26,4:20
08/02/2016 4:25,25,1,100,1,12,4:25
08/02/2016 4:30,22,1,100,1,0,4:30
08/02/2016 4:35,24,1,100,1,40,4:35
08/02/2016 4:40,38,1,100,1,54,4:40
08/02/2016 4:45,45,1,100,1,55,4:45
08/02/2016 4:50,54,1,100,1,27,4:50
08/02/2016 4:55,47,1,100,1,14,4:55
08/02/2016 5:00,74,1,100,1,14,5:00
08/02/2016 5:05,54,1,100,1,39,5:05
08/02/2016 5:10,66,1,100,1,25,5:10
08/02/2016 5:15,68,1,100,1,35,5:15
08/02/2016 5:20,65,1,100,1,21,5:20
08/02/2016 5:25,88,1,100,1,20,5:25
08/02/2016 5:30,78,1,100,1,35,5:30
08/02/2016 5:35,92,1,100,1,45,5:35
08/02/2016 5:40,106,1,100,0,1675,5:40
08/02/2016 5:45,91,1,100,1,26,5:45
08/02/2016 5:50,116,1,100,0,1371,5:50
08/02/2016 5:55,109,1,100,0,660,5:55
08/02/2016 6:00,96,1,100,1,39,6:00
08/02/2016 6:05,119,1,100,0,779,6:05
08/02/2016 6:10,123,1,100,0,1212,6:10
08/02/2016 6:15,127,1,100,0,1265,6:15
08/02/2016 6:20,151,1,100,0,1029,6:20
08/02/2016 6:25,157,1,100,0,1334,6:25
08/02/2016 6:30,146,1,100,0,1662,6:30
08/02/2016 6:35,170,1,100,0,596,6:35
08/02/2016 6:40,171,1,100,0,1273,6:40
08/02/2016 6:45,164,1,100,0,1038,6:45
08/02/2016 6:50,140,1,100,0,1530,6:50
08/02/2016 6:55,129,1,100,0,242,6:55
08/02/2016 7:00,136,1,100,0,293,7:00
08/02/2016 7:05,142,1,100,0,652,7:05
08/02/2016 7:10,133,1,100,0,384,7:10
08/02/2016 7:15,112,1,100,0,816,7:15
08/02/2016 7:20,97,1,100,1,26,7:20
08/02/2016 7:25,89,1,100,1,56,7:25
08/02/2016 7:30,81,1,100,1,52,7:30
08/02/2016 7:35,81,1,100,1,8,7:35
08/02/2016 7:40,90,1,100,1,40,7:40
08/02/2016 7:45,80,1,100,1,48,7:45
08/02/2016 7:50,70,1,100,1,3,7:50
08/02/2016 7:55,86,1,100,1,25,7:55
08/02/2016 8:00,88,1,100,1,21,8:00
08/02/2016 8:05,72,1,100,1,39,8:05
08/02/2016 8:10,76,1,100,1,44,8:10
08/02/2016 8:15,75,1,100,1,51,8:15
08/02/2016 8:20,71,1,100,1,10,8:20
08/02/2016 8:25,75,1,100,1,36,8:25
08/02/2016 8:30,72,1,100,1,11,8:30
08/02/2016 8:35,83,1,100,1,47,8:35
08/02/2016 8:40,78,1,100,1,20,8:40
08/02/2016 8:45,82,1,100,1,3,8:45
08/02/2016 8:50,72,1,100,1,59,8:50
08/02/2016 8:55,80,1,100,1,15,8:55
08/02/2016 9:00,86,1,100,1,45,9:00
08/02/2016 9:05,88,1,100,1,5,9:05
08/02/2016 9:10,84,1,100,1,46,9:10
08/02/2016 9:15,105,1,100,0,432,9:15
08/02/2016 9:20,100,1,100,1,23,9:20
08/02/2016 9:25,113,1,100,0,912,9:25
08/02/2016 9:30,103,1,100,0,202,9:30
08/02/2016 9:35,114,1,100,0,1337,9:35
08/02/2016 9:40,129,1,100,0,1104,9:40
08/02/2016 9:45,107,1,100,0,1003,9:45
08/02/2016 9:50,126,1,100,0,805,9:50
08/02/2016 9:55,94,1,100,1,14,9:55
08/02/2016 10:00,102,1,100,0,588,10:00
08/02/2016 10:05,120,1,100,0,847,10:05
08/02/2016 10:10,102,1,100,0,1326,10:10
08/02/2016 10:15,97,1,100,1,2,10:15
08/02/2016 10:20,93,1,100,1,20,10:20
08/02/2016 10:25,111,1,100,0,631,10:25
08/02/2016 10:30,111,1,100,0,322,10:30
08/02/2016 10:35,99,1,100,1,57,10:35
08/02/2016 10:40,115,1,100,0,1095,10:40
08/02/2016 10:45,106,1,100,0,639,10:45
08/02/2016 10:50,112,1,100,0,1568,10:50
08/02/2016 10:55,98,1,100,1,19,10:55
08/02/2016 11:00,104,1,100,0,814,11:00
08/02/2016 11:05,88,1,100,1,29,11:05
08/02/2016 11:10,97,1,100,1,13,11:10
08/02/2016 11:15,108,1,100,0,1514,11:15
08/02/2016 11:20,119,1,100,0,1816,11:20
08/02/2016 11:25,98,1,100,1,31,11:25
08/02/2016 11:30,111,1,100,0,1478,11:30
08/02/2016 11:35,112,1,100,0,1454,11:35
08/02/2016 11:40,104,1,100,0,1687,11:40
08/02/2016 11:45,109,1,100,0,1448,11:45
08/02/2016 11:50,102,1,100,0,199,11:50
08/02/2016 11:55,117,1,100,0,1380,11:55
08/02/2016 12:00,89,1,100,1,1,12:00
08/02/2016 12:05,86,1,100,1,19,12:05
08/02/2016 12:10,94,1,100,1,23,12:10
08/02/2016 12:15,88,1,100,1,34,12:15
08/02/2016 12:20,93,1,100,1,24,12:20
08/02/2016 12:25,118,1,100,0,853,12:25
08/02/2016 12:30,106,1,100,0,1126,12:30
08/02/2016 12:35,105,1,100,0,1588,12:35
08/02/2016 12:40,116,1,100,0,1811,12:40
08/02/2016 12:45,99,1,100,1,24,12:45
08/02/2016 12:50,105,1,100,0,1668,12:50
08/02/2016 12:55,90,1,100,1,52,12:55
08/02/2016 13:00,84,1,100,1,30,13:00
08/02/2016 13:05,88,1,100,1,35,13:05
08/02/2016 13:10,90,1,100,1,17,13:10
08/02/2016 13:15,102,1,100,0,253,13:15
08/02/2016 13:20,94,1,100,1,46,13:20
08/02/2016 13:25,93,1,100,1,53,13:25
08/02/2016 13:30,99,1,100,1,0,13:30
08/02/2016 13:35,102,1,100,0,676,13:35
08/02/2016 13:40,95,1,100,1,18,13:40
08/02/2016 13:45,103,1,100,0,671,13:45
08/02/2016 13:50,81,1,100,1,46,13:50
08/02/2016 13:55,59,1,100,1,33,13:55
08/02/2016 14:00,81,1,100,1,24,14:00
08/02/2016 14:05,94,1,100,1,56,14:05
08/02/2016 14:10,74,1,100,1,5,14:10
08/02/2016 14:15,90,1,100,1,20,14:15
08/02/2016 14:20,109,1,100,0,969,14:20
08/02/2016 14:25,123,1,100,0,271,14:25
08/02/2016 14:30,92,1,100,1,15,14:30
08/02/2016 14:35,97,1,100,1,16,14:35
08/02/2016 14:40,111,1,100,0,1091,14:40
08/02/2016 14:45,119,1,100,0,864,14:45
08/02/2016 14:50,103,1,100,0,1053,14:50
08/02/2016 14:55,94,1,100,1,2,14:55
08/02/2016 15:00,69,1,100,1,59,15:00
08/02/2016 15:05,108,1,100,0,1740,15:05
08/02/2016 15:10,86,1,100,1,30,15:10
08/02/2016 15:15,82,1,100,1,37,15:15
08/02/2016 15:20,97,1,100,1,11,15:20
08/02/2016 15:25,89,1,100,1,34,15:25
08/02/2016 15:30,113,1,100,0,458,15:30
08/02/2016 15:35,92,1,100,1,40,15:35
08/02/2016 15:40,96,1,100,1,20,15:40
08/02/2016 15:45,100,1,100,1,51,15:45
08/02/2016 15:50,94,1,100,1,24,15:50
08/02/2016 15:55,89,1,100,1,17,15:55
08/02/2016 16:00,97,1,100,1,28,16:00
08/02/2016 16:05,77,1,100,1,1,16:05
08/02/2016 16:10,98,1,100,1,53,16:10
08/02/2016 16:15,95,1,100,1,42,16:15
08/02/2016 16:20,75,1,100,1,31,16:20
08/02/2016 16:25,83,1,100,1,37,16:25
08/02/2016 16:30,92,1,100,1,13,16:30
08/02/2016 16:35,87,1,100,1,26,16:35
08/02/2016 16:40,84,1,100,1,2,16:40
08/02/2016 16:45,94,1,100,1,54,16:45
08/02/2016 16:50,79,1,100,1,1,16:50
08/02/2016 16:55,74,1,100,1,33,16:55
08/02/2016 17:00,83,1,100,1,48,17:00
08/02/2016 17:05,84,1,100,1,21,17:05
08/02/2016 17:10,99,1,100,1,17,17:10
08/02/2016 17:15,96,1,100,1,49,17:15
08/02/2016 17:20,87,1,100,1,32,17:20
08/02/2016 17:25,113,1,100,0,1140,17:25
08/02/2016 17:30,87,1,100,1,9,17:30
08/02/2016 17:35,65,1,100,1,2,17:35
08/02/2016 17:40,91,1,100,1,58,17:40
08/02/2016 17:45,80,1,100,1,59,17:45
08/02/2016 17:50,80,1,100,1,6,17:50
08/02/2016 17:55,72,1,100,1,25,17:55
08/02/2016 18:00,84,1,100,1,13,18:00
08/02/2016 18:05,72,1,100,1,33,18:05
08/02/2016 18:10,90,1,100,1,42,18:10
08/02/2016 18:15,70,1,100,1,8,18:15
08/02/2016 18:20,89,1,100,1,5,18:20
08/02/2016 18:25,70,1,100,1,51,18:25
08/02/2016 18:30,79,1,100,1,51,18:30
08/02/2016 18:35,71,1,100,1,26,18:35
08/02/2016 18:40,67,1,100,1,4,18:40
08/02/2016 18:45,68,1,100,1,20,18:45
08/02/2016 18:50,61,1,100,1,1,18:50
08/02/2016 18:55,70,1,100,1,46,18:55
08/02/2016 19:00,67,1,100,1,56,19:00
08/02/2016 19:05,54,1,100,1,27,19:05
08/02/2016 19:10,58,1,100,1,18,19:10
08/02/2016 19:15,67,1,100,1,6,19:15
08/02/2016 19:20,60,1,100,1,6,19:20
08/02/2016 19:25,51,1,100,1,12,19:25
08/02/2016 19:30,74,1,100,1,58,19:30
08/02/2016 19:35,59,1,100,1,35,19:35
08/02/2016 19:40,70,1,100,1,26,19:40
08/02/2016 19:45,54,1,100,1,56,19:45
08/02/2016 19:50,52,1,100,1,18,19:50
08/02/2016 19:55,58,1,100,1,36,19:55
08/02/2016 20:00,66,1,100,1,28,20:00
08/02/2016 20:05,51,1,100,1,50,20:05
08/02/2016 20:10,52,1,100,1,15,20:10
08/02/2016 20:15,56,1,100,1,27,20:15
08/02/2016 20:20,56,1,100,1,1,20:20
08/02/2016 20:25,47,1,100,1,49,20:25
08/02/2016 20:30,37,1,100,1,0,20:30
08/02/2016 20:35,52,1,100,1,39,20:35
08/02/2016 20:40,43,1,100,1,4,20:40
08/02/2016 20:45,39,1,100,1,56,20:45
08/02/2016 20:50,44,1,100,1,50,20:50
08/02/2016 20:55,40,1,100,1,13,20:55
08/02/2016 21:00,38,1,100,1,14,21:00
08/02/2016 21:05,33,1,100,1,53,21:05
08/02/2016 21:10,30,1,100,1,57,21:10
08/02/2016 21:15,46,1,100,1,37,21:15
08/02/2016 21:20,46,1,100,1,38,21:20
08/02/2016 21:25,42,1,100,1,32,21:25
08/02/2016 21:30,38,1,100,1,59,21:30
08/02/2016 21:35,34,1,100,1,18,21:35
08/02/2016 21:40,31,1,100,1,44,21:40
08/02/2016 21:45,38,1,100,1,52,21:45
08/02/2016 21:50,36,1,100,1,25,21:50
08/02/2016 21:55,26,1,100,1,1,21:55
08/02/2016 22:00,23,1,100,1,37,22:00
08/02/2016 22:05,21,1,100,1,41,22:05
08/02/2016 22:10,31,1,100,1,33,22:10
08/02/2016 22:15,22,1,100,1,0,22:15
08/02/2016 22:20,23,1,100,1,52,22:20
08/02/2016 22:25,29,1,100,1,56,22:25
08/02/2016 22:30,22,1,100,1,3,22:30
08/02/2016 22:35,28,1,100,1,36,22:35
08/02/2016 22:40,16,1,100,1,55,22:40
08/02/2016 22:45,13,1,100,1,20,22:45
08/02/2016 22:50,18,1,100,1,4,22:50
08/02/2016 22:55,16,1,100,1,6,22:55
08/02/2016 23:00,19,1,100,1,0,23:00
08/02/2016 23:05,26,1,100,1,30,23:05
08/02/2016 23:10,10,1,100,1,1,23:10
08/02/2016 23:15,12,1,100,1,44,23:15
08/02/2016 23:20,20,1,100,1,44,23:20
08/02/2016 23:25,14,1,100,1,47,23:25
08/02/2016 23:30,14,1,100,1,15,23:30
08/02/2016 23:35,17,1,100,1,8,23:35
08/02/2016 23:40,8,1,100,1,18,23:40
08/02/2016 23:45,13,1,100,1,24,23:45
08/02/2016 23:50,16,1,100,1,51,23:50
08/02/2016 23:55,12,1,100,1,48,23:55
09/02/2016 0:00,6,1,100,1,20,0:00
09/02/2016 0:05,13,1,100,1,42,0:05
09/02/2016 0:10,5,1,100,1,56,0:10
09/02/2016 0:15,9,1,100,1,44,0:15
09/02/2016 0:20,3,1,100,1,26,0:20
09/02/2016 0:25,16,1,100,1,42,0:25
09/02/2016 0:30,10,1,100,1,46,0:30
09/02/2016 0:35,5,1,100,1,11,0:35
09/02/2016 0:40,9,1,100,1,3,0:40
09/02/2016 0:45,11,1,100,1,29,0:45
09/02/2016 0:50,5,1,100,1,46,0:50
09/02/2016 0:55,6,1,100,1,48,0:55
09/02/2016 1:00,4,1,100,1,58,1:00
09/02/2016 1:05,7,1,100,1,15,1:05
09/02/2016 1:10,6,1,100,1,28,1:10
09/02/2016 1:15,4,1,100,1,20,1:15
09/02/2016 1:20,3,1,100,1,25,1:20
09/02/2016 1:25,5,1,100,1,16,1:25
09/02/2016 1:30,5,1,100,1,46,1:30
09/02/2016 1:35,2,1,100,1,23,1:35
09/02/2016 1:40,5,1,100,1,34,1:40
09/02/2016 1:45,3,1,100,1,34,1:45
09/02/2016 1:50,2,1,100,1,34,1:50
09/02/2016 1:55,3,1,100,1,41,1:55
09/02/2016 2:00,6,1,100,1,30,2:00
09/02/2016 2:05,6,1,100,1,52,2:05
09/02/2016 2:10,2,1,100,1,38,2:10
09/02/2016 2:15,8,1,100,1,58,2:15
09/02/2016 2:20,3,1,100,1,13,2:20
09/02/2016 2:25,6,1,100,1,8,2:25
09/02/2016 2:30,4,1,100,1,26,2:30
09/02/2016 2:35,5,1,100,1,58,2:35
09/02/2016 2:40,7,1,100,1,25,2:40
09/02/2016 2:45,4,1,100,1,1,2:45
09/02/2016 2:50,10,1,100,1,18,2:50
09/02/2016 2:55,4,1,100,1,3,2:55
09/02/2016 3:00,8,1,100,1,19,3:00
09/02/2016 3:05,13,1,100,1,59,3:05
09/02/2016 3:10,4,1,100,1,26,3:10
09/02/2016 3:15,2,1,100,1,23,3:15
09/02/2016 3:20,3,1,100,1,22,3:20
09/02/2016 3:25,3,1,100,1,9,3:25
09/02/2016 3:30,5,1,100,1,6,3:30
09/02/2016 3:35,5,1,100,1,47,3:35
09/02/2016 3:40,11,1,100,1,0,3:40
09/02/2016 3:45,4,1,100,1,9,3:45
09/02/2016 3:50,5,1,100,1,56,3:50
09/02/2016 3:55,8,1,100,1,32,3:55
09/02/2016 4:00,14,1,100,1,55,4:00
09/02/2016 4:05,10,1,100,1,49,4:05
09/02/2016 4:10,9,1,100,1,41,4:10
09/02/2016 4:15,10,1,100,1,49,4:15
09/02/2016 4:20,14,1,100,1,53,4:20
09/02/2016 4:25,23,1,100,1,39,4:25
09/02/2016 4:30,17,1,100,1,51,4:30
09/02/2016 4:35,23,1,100,1,33,4:35
09/02/2016 4:40,27,1,100,1,21,4:40
09/02/2016 4:45,28,1,100,1,10,4:45
09/02/2016 4:50,52,1,100,1,0,4:50
09/02/2016 4:55,40,1,100,1,28,4:55
09/02/2016 5:00,72,1,100,1,10,5:00
09/02/2016 5:05,52,1,100,1,11,5:05
09/02/2016 5:10,62,1,100,1,59,5:10
09/02/2016 5:15,62,1,100,1,46,5:15
09/02/2016 5:20,61,1,100,1,1,5:20
09/02/2016 5:25,79,1,100,1,43,5:25
09/02/2016 5:30,74,1,100,1,52,5:30
09/02/2016 5:35,100,1,100,1,30,5:35
09/02/2016 5:40,117,1,100,0,417,5:40
